Date,Hour,Station,Latitude,Longitude,Trip_Count,Available_Bikes,Avg_Trip_Duration_Min,Station_Utilisation_Pct,Avg_Temperature_C,Vehicle_Type
2026-01-02,19,Velachery Station,12.9815,80.218,32,8,22.7,77.1,32.1,Car
2026-01-02,19,Anna Nagar Station,13.085,80.2101,47,2,30.9,100.0,29.3,Car
2026-01-02,19,Egmore Station,13.0732,80.2609,41,4,19.0,92.4,31.0,Bike
2026-01-02,19,Tambaram Station,12.9249,80.1,45,21,17.1,71.6,30.8,Bike
2026-01-02,19,Porur Station,13.038,80.1565,34,2,28.0,90.3,22.9,Bike
2026-01-02,19,OMR Station,12.9352,80.23,51,11,39.4,84.8,29.0,Bike
2026-01-02,20,Central Station,13.0827,80.2707,24,14,26.1,64.2,31.8,Car
2026-01-02,20,Guindy Station,13.0067,80.2206,41,2,29.3,98.1,32.3,Bike
2026-01-02,20,T Nagar Station,13.0418,80.2341,35,24,20.6,58.4,25.0,Car
2026-01-02,20,Adyar Station,13.0012,80.2565,19,20,29.9,45.0,29.0,Bike
2026-01-02,20,Velachery Station,12.9815,80.218,16,5,34.0,71.5,23.0,Bike
2026-01-02,20,Anna Nagar Station,13.085,80.2101,14,19,19.1,42.0,28.5,Bike
2026-01-02,20,Egmore Station,13.0732,80.2609,11,8,15.5,57.1,30.8,Bike
2026-01-02,20,Tambaram Station,12.9249,80.1,28,27,32.5,42.5,27.1,Bike
2026-01-02,20,Porur Station,13.038,80.1565,21,25,24.8,45.5,30.3,Bike
2026-01-02,20,OMR Station,12.9352,80.23,27,13,26.9,65.3,29.2,Bike
2026-01-02,21,Central Station,13.0827,80.2707,6,20,17.7,17.6,29.4,Car
2026-01-02,21,Guindy Station,13.0067,80.2206,8,28,25.6,22.9,29.5,Bike
2026-01-02,21,T Nagar Station,13.0418,80.2341,10,21,26.3,24.4,26.1,Bike
2026-01-02,21,Adyar Station,13.0012,80.2565,19,15,11.4,59.1,31.0,Bike
2026-01-02,21,Velachery Station,12.9815,80.218,14,29,29.9,31.7,28.1,Bike
2026-01-02,21,Anna Nagar Station,13.085,80.2101,14,4,32.8,72.4,30.2,Bike
2026-01-02,21,Egmore Station,13.0732,80.2609,14,20,28.0,36.7,32.7,Bike
2026-01-02,21,Tambaram Station,12.9249,80.1,17,7,15.1,84.1,25.0,Bike
2026-01-02,21,Porur Station,13.038,80.1565,7,17,36.4,25.8,29.7,Bike
2026-01-02,21,OMR Station,12.9352,80.23,11,20,15.8,36.6,28.5,Bike
2026-01-02,22,Central Station,13.0827,80.2707,4,30,19.4,22.2,26.0,Car
2026-01-02,22,Guindy Station,13.0067,80.2206,23,15,25.6,49.5,24.4,Bike
2026-01-02,22,T Nagar Station,13.0418,80.2341,18,18,24.6,44.9,27.1,Bike
2026-01-02,22,Adyar Station,13.0012,80.2565,9,18,8.0,36.9,26.9,Bike
2026-01-02,22,Velachery Station,12.9815,80.218,13,24,31.6,40.9,27.9,Bike
2026-01-02,22,Anna Nagar Station,13.085,80.2101,21,16,13.9,58.9,27.7,Bike
2026-01-02,22,Egmore Station,13.0732,80.2609,14,5,27.1,72.6,26.9,Bike
2026-01-02,22,Tambaram Station,12.9249,80.1,9,10,12.6,49.7,23.9,Bike
2026-01-02,22,Porur Station,13.038,80.1565,15,19,28.3,40.5,30.5,Car
2026-01-02,22,OMR Station,12.9352,80.23,12,30,23.5,20.5,27.2,Bike
2026-01-03,6,Central Station,13.0827,80.2707,4,30,18.7,15.9,28.9,Bike
2026-01-03,6,Guindy Station,13.0067,80.2206,13,24,15.3,42.5,28.1,Bike
2026-01-03,6,T Nagar Station,13.0418,80.2341,19,22,32.7,48.5,36.2,Bike
2026-01-03,6,Adyar Station,13.0012,80.2565,17,24,27.5,36.4,30.0,Car
2026-01-03,6,Velachery Station,12.9815,80.218,11,18,11.6,33.1,32.3,Bike
2026-01-03,6,Anna Nagar Station,13.085,80.2101,15,25,24.1,35.9,30.0,Car
2026-01-03,6,Egmore Station,13.0732,80.2609,13,14,22.8,47.3,29.9,Bike
2026-01-03,6,Tambaram Station,12.9249,80.1,10,19,19.4,33.9,31.4,Bike
2026-01-03,6,Porur Station,13.038,80.1565,11,27,26.4,16.8,29.1,Bike
2026-01-03,6,OMR Station,12.9352,80.23,11,15,19.7,43.3,29.7,Bike
2026-01-03,7,Central Station,13.0827,80.2707,33,7,25.1,83.5,28.6,Bike
2026-01-03,7,Guindy Station,13.0067,80.2206,22,8,17.2,59.2,29.6,Bike
2026-01-03,7,T Nagar Station,13.0418,80.2341,38,6,28.4,92.5,28.5,Car
2026-01-03,7,Adyar Station,13.0012,80.2565,34,20,21.7,61.6,30.6,Bike
2026-01-03,7,Velachery Station,12.9815,80.218,26,8,21.0,82.8,31.9,Bike
2026-01-03,7,Anna Nagar Station,13.085,80.2101,26,22,21.6,55.1,29.1,Bike
2026-01-03,7,Egmore Station,13.0732,80.2609,17,24,27.6,32.7,29.9,Car
2026-01-03,7,Tambaram Station,12.9249,80.1,29,1,22.7,95.6,21.6,Bike
2026-01-03,7,Porur Station,13.038,80.1565,31,10,27.1,82.7,27.8,Bike
2026-01-03,7,OMR Station,12.9352,80.23,31,25,34.8,56.5,32.8,Bike
2026-01-03,8,Central Station,13.0827,80.2707,38,3,25.3,83.2,27.3,Bike
2026-01-03,8,Guindy Station,13.0067,80.2206,20,18,13.7,62.0,31.9,Bike
2026-01-03,8,T Nagar Station,13.0418,80.2341,20,27,25.7,37.9,27.5,Bike
2026-01-03,8,Adyar Station,13.0012,80.2565,26,15,12.5,64.3,28.2,Bike
2026-01-03,8,Velachery Station,12.9815,80.218,27,15,25.6,71.6,30.5,Bike
2026-01-03,8,Anna Nagar Station,13.085,80.2101,37,22,25.8,64.7,33.7,Bike
2026-01-03,8,Egmore Station,13.0732,80.2609,21,12,35.0,59.6,25.7,Car
2026-01-03,8,Tambaram Station,12.9249,80.1,40,23,21.3,59.3,35.8,Bike
2026-01-03,8,Porur Station,13.038,80.1565,49,20,18.5,68.4,30.2,Bike
2026-01-03,8,OMR Station,12.9352,80.23,39,0,25.3,99.0,25.8,Bike
2026-01-03,9,Central Station,13.0827,80.2707,29,10,26.8,76.6,30.6,Bike
2026-01-03,9,Guindy Station,13.0067,80.2206,24,17,18.3,61.3,29.2,Bike
2026-01-03,9,T Nagar Station,13.0418,80.2341,32,18,12.7,61.5,27.8,Bike
2026-01-03,9,Adyar Station,13.0012,80.2565,25,27,19.9,54.9,26.5,Bike
2026-01-03,9,Velachery Station,12.9815,80.218,41,0,15.3,100.0,25.6,Bike
2026-01-03,9,Anna Nagar Station,13.085,80.2101,54,15,26.5,83.9,30.5,Car
2026-01-03,9,Egmore Station,13.0732,80.2609,28,23,27.3,52.6,30.3,Bike
2026-01-03,9,Tambaram Station,12.9249,80.1,31,6,13.8,77.1,24.7,Bike
2026-01-03,9,Porur Station,13.038,80.1565,17,28,19.3,43.7,27.7,Bike
2026-01-03,9,OMR Station,12.9352,80.23,41,0,35.3,96.4,27.7,Car
2026-01-03,10,Central Station,13.0827,80.2707,33,0,29.2,100.0,28.9,Bike
2026-01-03,10,Guindy Station,13.0067,80.2206,8,24,37.9,15.9,27.2,Car
2026-01-03,10,T Nagar Station,13.0418,80.2341,30,6,22.0,81.8,32.8,Bike
2026-01-03,10,Adyar Station,13.0012,80.2565,23,14,30.9,55.9,30.6,Bike
2026-01-03,10,Velachery Station,12.9815,80.218,19,29,21.8,26.6,30.1,Car
2026-01-03,10,Anna Nagar Station,13.085,80.2101,17,6,32.5,65.0,30.5,Bike
2026-01-03,10,Egmore Station,13.0732,80.2609,20,11,8.5,61.1,29.6,Car
2026-01-03,10,Tambaram Station,12.9249,80.1,22,23,22.9,52.3,26.1,Bike
2026-01-03,10,Porur Station,13.038,80.1565,18,7,33.8,76.3,31.2,Bike
2026-01-03,10,OMR Station,12.9352,80.23,36,15,12.0,64.1,24.1,Bike
2026-01-03,11,Central Station,13.0827,80.2707,8,16,33.8,31.7,36.4,Bike
2026-01-03,11,Guindy Station,13.0067,80.2206,21,22,17.0,56.1,30.4,Bike
2026-01-03,11,T Nagar Station,13.0418,80.2341,21,25,22.7,43.9,28.4,Bike
2026-01-03,11,Adyar Station,13.0012,80.2565,10,11,27.5,45.5,32.3,Bike
2026-01-03,11,Velachery Station,12.9815,80.218,9,10,16.3,42.7,30.9,Bike
2026-01-03,11,Anna Nagar Station,13.085,80.2101,19,25,35.7,33.8,31.0,Bike
2026-01-03,11,Egmore Station,13.0732,80.2609,11,22,29.9,34.6,28.5,Bike
2026-01-03,11,Tambaram Station,12.9249,80.1,1,33,21.5,12.4,29.5,Bike
2026-01-03,11,Porur Station,13.038,80.1565,11,31,19.4,21.0,29.4,Car
2026-01-03,11,OMR Station,12.9352,80.23,8,9,25.6,39.6,32.5,Car
2026-01-03,12,Central Station,13.0827,80.2707,8,28,20.7,28.3,30.3,Car
2026-01-03,12,Guindy Station,13.0067,80.2206,16,4,20.5,71.1,30.7,Bike
2026-01-03,12,T Nagar Station,13.0418,80.2341,8,30,31.8,22.4,32.3,Bike
2026-01-03,12,Adyar Station,13.0012,80.2565,3,25,12.0,10.0,30.1,Bike
2026-01-03,12,Velachery Station,12.9815,80.218,11,26,27.5,26.9,30.5,Car
2026-01-03,12,Anna Nagar Station,13.085,80.2101,16,13,17.3,57.2,29.4,Bike
2026-01-03,12,Egmore Station,13.0732,80.2609,9,22,26.7,25.8,34.6,Bike
2026-01-03,12,Tambaram Station,12.9249,80.1,14,5,19.1,64.9,29.1,Bike
2026-01-03,12,Porur Station,13.038,80.1565,9,27,27.0,24.6,30.1,Bike
2026-01-03,12,OMR Station,12.9352,80.23,10,6,23.4,68.4,32.5,Bike
2026-01-03,13,Central Station,13.0827,80.2707,5,7,25.2,40.6,30.3,Bike
2026-01-03,13,Guindy Station,13.0067,80.2206,4,7,23.0,36.6,28.7,Bike
2026-01-03,13,T Nagar Station,13.0418,80.2341,11,10,34.2,52.3,29.0,Bike
2026-01-03,13,Adyar Station,13.0012,80.2565,14,12,12.8,55.2,24.9,Bike
2026-01-03,13,Velachery Station,12.9815,80.218,16,20,25.8,39.6,23.9,Bike
2026-01-03,13,Anna Nagar Station,13.085,80.2101,3,22,25.7,15.8,28.5,Bike
2026-01-03,13,Egmore Station,13.0732,80.2609,8,19,29.2,31.3,22.0,Bike
2026-01-03,13,Tambaram Station,12.9249,80.1,19,19,18.7,50.8,31.8,Bike
2026-01-03,13,Porur Station,13.038,80.1565,16,29,33.5,39.7,26.4,Bike
2026-01-03,13,OMR Station,12.9352,80.23,3,21,24.8,10.1,24.2,Bike
2026-01-03,14,Central Station,13.0827,80.2707,1,17,35.4,10.0,29.5,Bike
2026-01-03,14,Guindy Station,13.0067,80.2206,14,4,16.9,85.2,29.8,Car
2026-01-03,14,T Nagar Station,13.0418,80.2341,19,22,25.2,53.1,28.8,Bike
2026-01-03,14,Adyar Station,13.0012,80.2565,14,26,12.4,39.3,26.9,Bike
2026-01-03,14,Velachery Station,12.9815,80.218,17,7,22.2,65.1,25.4,Bike
2026-01-03,14,Anna Nagar Station,13.085,80.2101,7,14,16.4,34.9,23.0,Car
2026-01-03,14,Egmore Station,13.0732,80.2609,15,28,9.5,23.3,26.3,Bike
2026-01-03,14,Tambaram Station,12.9249,80.1,18,19,21.9,51.7,30.7,Bike
2026-01-03,14,Porur Station,13.038,80.1565,9,5,24.4,59.3,24.2,Bike
2026-01-03,14,OMR Station,12.9352,80.23,16,22,15.2,42.6,24.9,Bike
2026-01-03,15,Central Station,13.0827,80.2707,13,22,19.4,43.1,27.1,Bike
2026-01-03,15,Guindy Station,13.0067,80.2206,5,6,33.9,54.8,30.7,Bike
2026-01-03,15,T Nagar Station,13.0418,80.2341,3,19,16.6,15.3,32.3,Bike
2026-01-03,15,Adyar Station,13.0012,80.2565,14,10,37.5,60.5,27.1,Bike
2026-01-03,15,Velachery Station,12.9815,80.218,11,30,31.8,13.4,30.3,Bike
2026-01-03,15,Anna Nagar Station,13.085,80.2101,19,5,30.0,89.3,32.4,Bike
2026-01-03,15,Egmore Station,13.0732,80.2609,22,26,24.9,44.5,30.5,Bike
2026-01-03,15,Tambaram Station,12.9249,80.1,16,22,45.9,38.1,29.3,Bike
2026-01-03,15,Porur Station,13.038,80.1565,5,13,23.4,24.7,30.1,Bike
2026-01-03,15,OMR Station,12.9352,80.23,11,18,23.3,34.8,28.9,Bike
2026-01-03,16,Central Station,13.0827,80.2707,19,29,21.2,45.1,28.3,Car
2026-01-03,16,Guindy Station,13.0067,80.2206,13,28,34.6,23.4,35.0,Bike
2026-01-03,16,T Nagar Station,13.0418,80.2341,20,28,28.4,45.0,26.7,Bike
2026-01-03,16,Adyar Station,13.0012,80.2565,7,31,12.7,19.4,30.4,Bike
2026-01-03,16,Velachery Station,12.9815,80.218,8,15,32.1,31.0,24.4,Bike
2026-01-03,16,Anna Nagar Station,13.085,80.2101,14,11,16.9,61.2,30.4,Car
2026-01-03,16,Egmore Station,13.0732,80.2609,7,22,24.2,18.9,30.2,Bike
2026-01-03,16,Tambaram Station,12.9249,80.1,18,8,27.8,80.2,31.1,Bike
2026-01-03,16,Porur Station,13.038,80.1565,11,25,24.8,25.5,31.6,Bike
2026-01-03,16,OMR Station,12.9352,80.23,16,7,27.8,71.3,29.4,Car
2026-01-03,17,Central Station,13.0827,80.2707,13,11,27.2,55.9,24.8,Bike
2026-01-03,17,Guindy Station,13.0067,80.2206,32,13,33.9,69.5,31.7,Car
2026-01-03,17,T Nagar Station,13.0418,80.2341,17,10,25.9,65.3,24.9,Bike
2026-01-03,17,Adyar Station,13.0012,80.2565,40,13,15.8,70.4,28.8,Bike
2026-01-03,17,Velachery Station,12.9815,80.218,34,14,23.7,65.7,32.8,Bike
2026-01-03,17,Anna Nagar Station,13.085,80.2101,17,21,13.3,45.5,29.6,Bike
2026-01-03,17,Egmore Station,13.0732,80.2609,20,27,26.9,45.1,25.3,Car
2026-01-03,17,Tambaram Station,12.9249,80.1,33,25,13.5,44.3,25.4,Bike
2026-01-03,17,Porur Station,13.038,80.1565,35,12,23.6,74.1,27.5,Bike
2026-01-03,17,OMR Station,12.9352,80.23,31,26,25.1,59.4,33.5,Bike
2026-01-03,18,Central Station,13.0827,80.2707,49,0,28.2,100.0,26.9,Bike
2026-01-03,18,Guindy Station,13.0067,80.2206,42,14,23.5,82.8,32.1,Car
2026-01-03,18,T Nagar Station,13.0418,80.2341,48,19,27.9,77.6,30.4,Bike
2026-01-03,18,Adyar Station,13.0012,80.2565,25,22,31.8,51.3,30.0,Bike
2026-01-03,18,Velachery Station,12.9815,80.218,46,11,25.8,84.9,34.4,Bike
2026-01-03,18,Anna Nagar Station,13.085,80.2101,35,21,34.4,67.0,27.6,Car
2026-01-03,18,Egmore Station,13.0732,80.2609,51,17,16.8,77.9,30.0,Bike
2026-01-03,18,Tambaram Station,12.9249,80.1,35,21,22.6,70.7,26.5,Car
2026-01-03,18,Porur Station,13.038,80.1565,52,1,25.8,94.8,27.4,Bike
2026-01-03,18,OMR Station,12.9352,80.23,28,5,8.0,76.3,28.1,Car
2026-01-03,19,Central Station,13.0827,80.2707,32,23,28.1,56.3,27.8,Bike
2026-01-03,19,Guindy Station,13.0067,80.2206,34,4,26.3,89.3,27.0,Bike
2026-01-03,19,T Nagar Station,13.0418,80.2341,36,4,26.1,86.5,32.5,Bike
2026-01-03,19,Adyar Station,13.0012,80.2565,33,15,11.6,70.3,29.4,Bike
2026-01-03,19,Velachery Station,12.9815,80.218,27,22,14.3,57.8,34.4,Bike
2026-01-03,19,Anna Nagar Station,13.085,80.2101,22,16,28.1,64.0,29.9,Car
2026-01-03,19,Egmore Station,13.0732,80.2609,18,11,37.9,45.4,25.1,Car
2026-01-03,19,Tambaram Station,12.9249,80.1,26,16,22.2,59.3,23.6,Bike
2026-01-03,19,Porur Station,13.038,80.1565,28,25,15.2,58.3,29.6,Bike
2026-01-03,19,OMR Station,12.9352,80.23,25,27,25.2,49.2,26.2,Bike
2026-01-03,20,Central Station,13.0827,80.2707,11,6,20.2,65.8,32.0,Bike
2026-01-03,20,Guindy Station,13.0067,80.2206,25,3,20.1,95.5,26.9,Bike
2026-01-03,20,T Nagar Station,13.0418,80.2341,18,11,17.2,62.7,24.5,Bike
2026-01-03,20,Adyar Station,13.0012,80.2565,16,16,32.6,46.2,26.9,Bike
2026-01-03,20,Velachery Station,12.9815,80.218,26,18,17.6,62.6,30.0,Car
2026-01-03,20,Anna Nagar Station,13.085,80.2101,18,27,9.2,44.3,34.1,Bike
2026-01-03,20,Egmore Station,13.0732,80.2609,33,16,25.2,73.2,28.4,Bike
2026-01-03,20,Tambaram Station,12.9249,80.1,31,19,9.1,60.1,35.6,Bike
2026-01-03,20,Porur Station,13.038,80.1565,39,6,20.8,85.2,30.4,Bike
2026-01-03,20,OMR Station,12.9352,80.23,9,16,16.1,33.2,30.5,Bike
2026-01-03,21,Central Station,13.0827,80.2707,12,15,27.4,42.2,33.3,Bike
2026-01-03,21,Guindy Station,13.0067,80.2206,8,31,28.2,23.9,35.0,Car
2026-01-03,21,T Nagar Station,13.0418,80.2341,4,19,16.6,17.9,33.4,Bike
2026-01-03,21,Adyar Station,13.0012,80.2565,1,27,19.4,10.0,30.3,Car
2026-01-03,21,Velachery Station,12.9815,80.218,13,5,27.8,79.1,34.5,Bike
2026-01-03,21,Anna Nagar Station,13.085,80.2101,21,15,34.3,55.0,32.1,Bike
2026-01-03,21,Egmore Station,13.0732,80.2609,7,29,24.2,22.6,28.9,Bike
2026-01-03,21,Tambaram Station,12.9249,80.1,15,27,17.1,32.5,23.5,Car
2026-01-03,21,Porur Station,13.038,80.1565,6,15,12.6,29.9,31.7,Bike
2026-01-03,21,OMR Station,12.9352,80.23,15,5,36.2,73.1,32.4,Bike
2026-01-03,22,Central Station,13.0827,80.2707,12,5,16.3,78.9,28.2,Car
2026-01-03,22,Guindy Station,13.0067,80.2206,21,7,36.0,76.6,29.9,Bike
2026-01-03,22,T Nagar Station,13.0418,80.2341,11,29,22.3,19.5,25.9,Bike
2026-01-03,22,Adyar Station,13.0012,80.2565,17,20,32.8,55.4,30.2,Bike
2026-01-03,22,Velachery Station,12.9815,80.218,14,8,27.5,60.0,28.8,Bike
2026-01-03,22,Anna Nagar Station,13.085,80.2101,9,5,19.2,68.7,34.0,Car
2026-01-03,22,Egmore Station,13.0732,80.2609,7,27,28.1,27.4,28.4,Bike
2026-01-03,22,Tambaram Station,12.9249,80.1,16,25,20.7,41.8,25.5,Bike
2026-01-03,22,Porur Station,13.038,80.1565,17,19,20.7,44.8,30.8,Bike
2026-01-03,22,OMR Station,12.9352,80.23,14,17,18.0,45.8,32.0,Bike
2026-01-04,6,Central Station,13.0827,80.2707,13,30,27.2,26.7,32.2,Bike
2026-01-04,6,Guindy Station,13.0067,80.2206,7,28,25.6,17.5,29.6,Bike
2026-01-04,6,T Nagar Station,13.0418,80.2341,23,19,15.3,55.1,30.8,Bike
2026-01-04,6,Adyar Station,13.0012,80.2565,12,19,18.7,41.8,30.0,Bike
2026-01-04,6,Velachery Station,12.9815,80.218,13,6,28.7,74.2,28.5,Car
2026-01-04,6,Anna Nagar Station,13.085,80.2101,24,7,21.5,83.2,33.4,Bike
2026-01-04,6,Egmore Station,13.0732,80.2609,18,18,11.7,44.0,28.6,Car
2026-01-04,6,Tambaram Station,12.9249,80.1,7,16,13.0,26.1,26.2,Car
2026-01-04,6,Porur Station,13.038,80.1565,15,6,34.0,70.1,27.7,Bike
2026-01-04,6,OMR Station,12.9352,80.23,13,16,27.9,46.1,28.4,Bike
2026-01-04,7,Central Station,13.0827,80.2707,22,10,32.5,72.1,24.2,Bike
2026-01-04,7,Guindy Station,13.0067,80.2206,15,7,29.8,62.6,27.3,Bike
2026-01-04,7,T Nagar Station,13.0418,80.2341,13,25,22.8,30.7,32.1,Car
2026-01-04,7,Adyar Station,13.0012,80.2565,4,33,14.4,10.0,31.2,Bike
2026-01-04,7,Velachery Station,12.9815,80.218,10,29,15.5,28.9,32.1,Bike
2026-01-04,7,Anna Nagar Station,13.085,80.2101,19,13,22.4,61.8,28.4,Car
2026-01-04,7,Egmore Station,13.0732,80.2609,22,4,23.8,85.0,28.3,Bike
2026-01-04,7,Tambaram Station,12.9249,80.1,21,11,18.3,57.0,34.0,Car
2026-01-04,7,Porur Station,13.038,80.1565,12,19,19.0,41.1,28.7,Bike
2026-01-04,7,OMR Station,12.9352,80.23,23,18,21.8,59.3,27.9,Car
2026-01-04,8,Central Station,13.0827,80.2707,35,21,30.0,65.9,27.2,Bike
2026-01-04,8,Guindy Station,13.0067,80.2206,21,16,36.4,50.6,29.8,Bike
2026-01-04,8,T Nagar Station,13.0418,80.2341,19,22,27.2,42.2,33.3,Bike
2026-01-04,8,Adyar Station,13.0012,80.2565,42,9,21.3,87.7,27.8,Bike
2026-01-04,8,Velachery Station,12.9815,80.218,15,22,18.7,44.9,30.5,Car
2026-01-04,8,Anna Nagar Station,13.085,80.2101,52,12,27.7,81.9,28.4,Bike
2026-01-04,8,Egmore Station,13.0732,80.2609,18,12,22.6,61.2,20.6,Bike
2026-01-04,8,Tambaram Station,12.9249,80.1,33,23,31.8,70.3,29.8,Car
2026-01-04,8,Porur Station,13.038,80.1565,9,6,9.5,63.6,23.9,Car
2026-01-04,8,OMR Station,12.9352,80.23,37,21,21.3,64.9,33.3,Bike
2026-01-04,9,Central Station,13.0827,80.2707,35,8,19.3,83.7,33.4,Bike
2026-01-04,9,Guindy Station,13.0067,80.2206,50,6,27.2,84.3,28.5,Bike
2026-01-04,9,T Nagar Station,13.0418,80.2341,26,13,29.3,72.9,33.4,Bike
2026-01-04,9,Adyar Station,13.0012,80.2565,39,15,22.1,70.8,23.2,Car
2026-01-04,9,Velachery Station,12.9815,80.218,31,15,27.3,67.8,28.7,Bike
2026-01-04,9,Anna Nagar Station,13.085,80.2101,17,27,17.9,39.6,32.3,Bike
2026-01-04,9,Egmore Station,13.0732,80.2609,35,22,25.2,64.5,28.8,Bike
2026-01-04,9,Tambaram Station,12.9249,80.1,19,16,31.3,46.3,32.1,Car
2026-01-04,9,Porur Station,13.038,80.1565,48,8,25.8,81.3,27.4,Bike
2026-01-04,9,OMR Station,12.9352,80.23,26,14,16.6,60.5,33.0,Bike
2026-01-04,10,Central Station,13.0827,80.2707,28,5,8.0,83.8,26.9,Bike
2026-01-04,10,Guindy Station,13.0067,80.2206,24,20,33.5,61.2,30.2,Bike
2026-01-04,10,T Nagar Station,13.0418,80.2341,5,30,34.5,12.1,22.3,Bike
2026-01-04,10,Adyar Station,13.0012,80.2565,21,17,22.7,52.5,32.5,Bike
2026-01-04,10,Velachery Station,12.9815,80.218,36,6,23.8,81.8,28.3,Bike
2026-01-04,10,Anna Nagar Station,13.085,80.2101,10,24,26.4,34.6,32.0,Car
2026-01-04,10,Egmore Station,13.0732,80.2609,38,10,34.1,84.8,31.7,Bike
2026-01-04,10,Tambaram Station,12.9249,80.1,33,17,26.4,67.4,25.0,Bike
2026-01-04,10,Porur Station,13.038,80.1565,45,4,19.5,92.8,26.8,Bike
2026-01-04,10,OMR Station,12.9352,80.23,28,11,22.9,71.8,27.7,Bike
2026-01-04,11,Central Station,13.0827,80.2707,22,2,31.6,91.9,30.7,Bike
2026-01-04,11,Guindy Station,13.0067,80.2206,22,5,14.6,84.5,26.7,Bike
2026-01-04,11,T Nagar Station,13.0418,80.2341,13,24,28.9,33.3,29.0,Bike
2026-01-04,11,Adyar Station,13.0012,80.2565,16,20,35.4,38.5,32.8,Bike
2026-01-04,11,Velachery Station,12.9815,80.218,9,15,21.6,37.1,30.5,Bike
2026-01-04,11,Anna Nagar Station,13.085,80.2101,19,5,18.9,68.8,27.4,Bike
2026-01-04,11,Egmore Station,13.0732,80.2609,17,8,23.8,75.9,26.1,Bike
2026-01-04,11,Tambaram Station,12.9249,80.1,16,28,8.3,37.2,31.0,Car
2026-01-04,11,Porur Station,13.038,80.1565,9,20,18.6,22.1,34.0,Bike
2026-01-04,11,OMR Station,12.9352,80.23,7,9,17.5,39.5,31.5,Bike
2026-01-04,12,Central Station,13.0827,80.2707,5,8,21.1,36.8,28.0,Bike
2026-01-04,12,Guindy Station,13.0067,80.2206,20,16,18.5,54.2,28.6,Car
2026-01-04,12,T Nagar Station,13.0418,80.2341,6,9,16.0,42.4,36.6,Bike
2026-01-04,12,Adyar Station,13.0012,80.2565,22,23,26.2,60.2,28.3,Car
2026-01-04,12,Velachery Station,12.9815,80.218,14,4,19.7,72.9,24.6,Bike
2026-01-04,12,Anna Nagar Station,13.085,80.2101,30,4,27.7,90.2,28.0,Bike
2026-01-04,12,Egmore Station,13.0732,80.2609,8,26,29.9,33.5,27.0,Bike
2026-01-04,12,Tambaram Station,12.9249,80.1,22,13,25.5,64.7,30.2,Car
2026-01-04,12,Porur Station,13.038,80.1565,14,20,32.5,37.4,29.5,Bike
2026-01-04,12,OMR Station,12.9352,80.23,1,27,13.4,10.0,29.2,Bike
2026-01-04,13,Central Station,13.0827,80.2707,23,14,37.5,64.3,30.8,Car
2026-01-04,13,Guindy Station,13.0067,80.2206,4,13,29.2,17.4,28.9,Bike
2026-01-04,13,T Nagar Station,13.0418,80.2341,9,10,33.9,32.7,35.7,Bike
2026-01-04,13,Adyar Station,13.0012,80.2565,19,5,23.9,79.8,27.3,Bike
2026-01-04,13,Velachery Station,12.9815,80.218,14,24,18.4,47.4,31.3,Bike
2026-01-04,13,Anna Nagar Station,13.085,80.2101,8,22,39.8,18.5,29.9,Bike
2026-01-04,13,Egmore Station,13.0732,80.2609,17,27,30.5,37.0,26.5,Bike
2026-01-04,13,Tambaram Station,12.9249,80.1,14,22,27.5,44.6,27.3,Bike
2026-01-04,13,Porur Station,13.038,80.1565,18,27,24.4,47.7,31.5,Bike
2026-01-04,13,OMR Station,12.9352,80.23,13,25,22.5,27.9,31.0,Bike
2026-01-04,14,Central Station,13.0827,80.2707,18,17,23.7,61.5,26.5,Bike
2026-01-04,14,Guindy Station,13.0067,80.2206,19,14,24.4,69.1,29.0,Bike
2026-01-04,14,T Nagar Station,13.0418,80.2341,24,28,17.9,48.1,22.6,Bike
2026-01-04,14,Adyar Station,13.0012,80.2565,15,9,38.5,65.0,22.0,Car
2026-01-04,14,Velachery Station,12.9815,80.218,22,14,28.4,58.2,26.0,Bike
2026-01-04,14,Anna Nagar Station,13.085,80.2101,16,16,35.6,57.5,35.1,Bike
2026-01-04,14,Egmore Station,13.0732,80.2609,18,20,35.2,46.5,24.5,Bike
2026-01-04,14,Tambaram Station,12.9249,80.1,14,28,18.3,36.6,32.0,Bike
2026-01-04,14,Porur Station,13.038,80.1565,7,27,19.8,29.6,25.1,Bike
2026-01-04,14,OMR Station,12.9352,80.23,22,7,22.8,74.5,27.7,Bike
2026-01-04,15,Central Station,13.0827,80.2707,7,29,14.9,15.0,28.5,Bike
2026-01-04,15,Guindy Station,13.0067,80.2206,6,30,31.5,21.8,25.1,Car
2026-01-04,15,T Nagar Station,13.0418,80.2341,13,13,18.0,47.1,27.1,Bike
2026-01-04,15,Adyar Station,13.0012,80.2565,20,8,11.2,68.0,29.9,Car
2026-01-04,15,Velachery Station,12.9815,80.218,7,29,24.7,25.6,28.3,Bike
2026-01-04,15,Anna Nagar Station,13.085,80.2101,15,7,28.2,63.9,25.9,Bike
2026-01-04,15,Egmore Station,13.0732,80.2609,18,20,13.6,47.7,29.7,Bike
2026-01-04,15,Tambaram Station,12.9249,80.1,11,12,31.0,40.8,32.7,Bike
2026-01-04,15,Porur Station,13.038,80.1565,11,17,21.4,37.3,25.4,Bike
2026-01-04,15,OMR Station,12.9352,80.23,8,29,31.6,22.5,31.4,Car
